Country,Date,Total Asset
XM,2020-01,5162.79
XM,2020-02,5150.244
XM,2020-03,5696.924
XM,2020-04,5867.8
XM,2020-05,6231.78
XM,2020-06,7042.39
XM,2020-07,7536.305
XM,2020-08,7711.875
XM,2020-09,7850.344
XM,2020-10,7926.287
XM,2020-11,8293.893
XM,2020-12,8564.323
XM,2021-01,8535.557
XM,2021-02,8618.626
XM,2021-03,8786.85
XM,2021-04,9143.586
XM,2021-05,9370.535
XM,2021-06,9397.632
XM,2021-07,9497.776
XM,2021-08,9712.794
XM,2021-09,9598.009
XM,2021-10,9742.286
XM,2021-11,9624.36
XM,2021-12,9702.276
XM,2022-01,9627.737
XM,2022-02,9712.866
XM,2022-03,9717.804
XM,2022-04,9257.899
XM,2022-05,9446.639
XM,2022-06,9128.885
XM,2022-07,8938.021
XM,2022-08,8756.825
XM,2022-09,8588.1
XM,2022-10,8686.301
XM,2022-11,8789.444
XM,2022-12,8485.649
XM,2023-01,8531.386
XM,2023-02,8315.525
XM,2023-03,8405.955
XM,2023-04,8477.129
XM,2023-05,8239.49
XM,2023-06,7844.919
XM,2023-07,7897.495
XM,2023-08,7790.456
XM,2023-09,7486.198
XM,2023-10,7435.02
XM,2023-11,7653.941
XM,2023-12,7663.719
XM,2024-01,7440.033
XM,2024-02,7383.3
XM,2024-03,7156.544
XM,2024-04,7054.662
XM,2024-05,7119.635
XM,2024-06,6981.804
XM,2024-07,7004.291
ID,2014-01,135.933
ID,2014-02,145.051
ID,2014-03,143.47
ID,2014-04,146.02
ID,2014-05,139.586
ID,2014-06,141.182
ID,2014-07,144.48
ID,2014-08,144.826
ID,2014-09,143.161
ID,2014-10,144.22
ID,2014-11,143.149
ID,2014-12,144.163
ID,2015-01,145.646
ID,2015-02,145.74
ID,2015-03,142.855
ID,2015-04,141.58
ID,2015-05,141.512
ID,2015-06,138.171
ID,2015-07,136.527
ID,2015-08,133.809
ID,2015-09,129.722
ID,2015-10,130.161
ID,2015-11,130.389
ID,2015-12,138.316
ID,2016-01,136.359
ID,2016-02,141.408
ID,2016-03,145.652
ID,2016-04,144.448
ID,2016-05,138.952
ID,2016-06,149.24
ID,2016-07,147.183
ID,2016-08,148.982
ID,2016-09,156.11
ID,2016-10,150.988
ID,2016-11,145.937
ID,2016-12,151.214
ID,2017-01,152.672
ID,2017-02,156.203
ID,2017-03,158.963
ID,2017-04,160.005
ID,2017-05,162.056
ID,2017-06,162.591
ID,2017-07,164.585
ID,2017-08,165.919
ID,2017-09,166.557
ID,2017-10,163.141
ID,2017-11,162.344
ID,2017-12,167.875
ID,2018-01,169.222
ID,2018-02,163.208
ID,2018-03,162.101
ID,2018-04,162.092
ID,2018-05,163.935
ID,2018-06,160.762
ID,2018-07,152.792
ID,2018-08,151.088
ID,2018-09,149.227
ID,2018-10,149.139
ID,2018-11,154.084
ID,2018-12,163.629
ID,2019-01,160.74
ID,2019-02,162.011
ID,2019-03,164.757
ID,2019-04,163.009
ID,2019-05,163.773
ID,2019-06,163.791
ID,2019-07,164.543
ID,2019-08,166.01
ID,2019-09,163.02
ID,2019-10,165.924
ID,2019-11,166.212
ID,2019-12,175.764
ID,2020-01,175.587
ID,2020-02,175.227
ID,2020-03,165.729
ID,2020-04,181.143
ID,2020-05,183.444
ID,2020-06,181.47
ID,2020-07,186.446
ID,2020-08,195.591
ID,2020-09,197.358
ID,2020-10,204.126
ID,2020-11,209.697
ID,2020-12,223.028
ID,2021-01,225.863
ID,2021-02,224.12
ID,2021-03,224.301
ID,2021-04,228.796
ID,2021-05,226.042
ID,2021-06,224.895
ID,2021-07,226.502
ID,2021-08,236.702
ID,2021-09,237.846
ID,2021-10,236.25
ID,2021-11,236.034
ID,2021-12,251.498
ID,2022-01,245.925
ID,2022-02,246.171
ID,2022-03,243.669
ID,2022-04,239.793
ID,2022-05,239.822
ID,2022-06,236.071
ID,2022-07,234.455
ID,2022-08,237.196
ID,2022-09,234.62
ID,2022-10,230.554
ID,2022-11,235.79
ID,2022-12,249.945
ID,2023-01,254.012
ID,2023-02,252.376
ID,2023-03,259.218
ID,2023-04,262.131
ID,2023-05,252.029
ID,2023-06,250.104
ID,2023-07,248.546
ID,2023-08,245.406
ID,2023-09,241.475
ID,2023-10,235.593
ID,2023-11,244.397
ID,2023-12,256.029
ID,2024-01,250.684
ID,2024-02,252.796
ID,2024-03,248.278
ID,2024-04,240.486
CH,2014-01,550.1
CH,2014-02,559.933
CH,2014-03,559.837
CH,2014-04,563.802
CH,2014-05,558.447
CH,2014-06,570.727
CH,2014-07,568.769
CH,2014-08,571.134
CH,2014-09,544.55
CH,2014-10,544.613
CH,2014-11,545.629
CH,2014-12,566.663
CH,2015-01,602.414
CH,2015-02,600.901
CH,2015-03,597.794
CH,2015-04,624.827
CH,2015-05,608.165
CH,2015-06,620.026
CH,2015-07,619.408
CH,2015-08,627.367
CH,2015-09,630.132
CH,2015-10,627.489
CH,2015-11,616.011
CH,2015-12,643.224
CH,2016-01,636.236
CH,2016-02,640.623
CH,2016-03,673.225
CH,2016-04,694.082
CH,2016-05,682.133
CH,2016-06,704.507
CH,2016-07,714.156
CH,2016-08,721.96
CH,2016-09,739.146
CH,2016-10,725.788
CH,2016-11,722.798
CH,2016-12,732.738
CH,2017-01,731.114
CH,2017-02,751.7
CH,2017-03,762.859
CH,2017-04,790.019
CH,2017-05,802.92
CH,2017-06,809.118
CH,2017-07,822.744
CH,2017-08,826.374
CH,2017-09,838.235
CH,2017-10,836.817
CH,2017-11,847.396
CH,2017-12,864.277
CH,2018-01,869.42
CH,2018-02,869.291
CH,2018-03,859.047
CH,2018-04,849.181
CH,2018-05,840.36
CH,2018-06,842.709
CH,2018-07,838.22
CH,2018-08,829.604
CH,2018-09,831.452
CH,2018-10,823.751
CH,2018-11,827.948
CH,2018-12,830.193
CH,2019-01,833.682
CH,2019-02,815.548
CH,2019-03,826.261
CH,2019-04,826.754
CH,2019-05,825.332
CH,2019-06,855.735
CH,2019-07,850.218
CH,2019-08,855.923
CH,2019-09,862.22
CH,2019-10,873.039
CH,2019-11,863.343
CH,2019-12,891.099
CH,2020-01,873.467
CH,2020-02,880.696
CH,2020-03,882.184
CH,2020-04,930.702
CH,2020-05,954.296
CH,2020-06,1005.41
CH,2020-07,1044.39
CH,2020-08,1054.819
CH,2020-09,1056.596
CH,2020-10,1063.175
CH,2020-11,1079.851
CH,2020-12,1134.889
CH,2021-01,1121.422
CH,2021-02,1116.737
CH,2021-03,1091.51
CH,2021-04,1110.817
CH,2021-05,1124.494
CH,2021-06,1127.163
CH,2021-07,1130.288
CH,2021-08,1142.104
CH,2021-09,1122.64
CH,2021-10,1135.734
CH,2021-11,1127.18
CH,2021-12,1158.557
CH,2022-01,1139.712
CH,2022-02,1145.422
CH,2022-03,1122.177
CH,2022-04,1098.518
CH,2022-05,1114.217
CH,2022-06,1032.711
CH,2022-07,1013.38
CH,2022-08,984.654
CH,2022-09,906.864
CH,2022-10,901.116
CH,2022-11,931.845
CH,2022-12,954.683
CH,2023-01,955.202
CH,2023-02,936.354
CH,2023-03,1041.457
CH,2023-04,1040.716
CH,2023-05,1022.514
CH,2023-06,983.128
CH,2023-07,974.831
CH,2023-08,949.418
CH,2023-09,900.429
CH,2023-10,888.712
CH,2023-11,897.125
CH,2023-12,948.252
CH,2024-01,929.502
CH,2024-02,933.037
CH,2024-03,939.407
CH,2024-04,940.513
CH,2024-05,932.611
CH,2024-06,913.968
DK,2014-01,96.583
DK,2014-02,98.425
DK,2014-03,95.665
DK,2014-04,90.248
DK,2014-05,89.065
DK,2014-06,90.234
DK,2014-07,87.46
DK,2014-08,86.425
DK,2014-09,85.281
DK,2014-10,82.677
DK,2014-11,84.056
DK,2014-12,85.846
DK,2015-01,92.181
DK,2015-02,117.312
DK,2015-03,113.463
DK,2015-04,112.24
DK,2015-05,103.016
DK,2015-06,100.687
DK,2015-07,91.657
DK,2015-08,86.874
DK,2015-09,83.352
DK,2015-10,79.015
DK,2015-11,74.848
DK,2015-12,69.89
DK,2016-01,68.735
DK,2016-02,67.445
DK,2016-03,70.201
DK,2016-04,68.224
DK,2016-05,70.143
DK,2016-06,73.673
DK,2016-07,73.277
DK,2016-08,73.544
DK,2016-09,73.652
DK,2016-10,72.447
DK,2016-11,70.377
DK,2016-12,69.92
DK,2017-01,71.829
DK,2017-02,71.886
DK,2017-03,72.318
DK,2017-04,73.922
DK,2017-05,76.184
DK,2017-06,77.535
DK,2017-07,79.758
DK,2017-08,80.525
DK,2017-09,79.941
DK,2017-10,78.875
DK,2017-11,80.439
DK,2017-12,81.902
DK,2018-01,84.362
DK,2018-02,82.93
DK,2018-03,84.55
DK,2018-04,81.902
DK,2018-05,79.592
DK,2018-06,79.18
DK,2018-07,79.893
DK,2018-08,79.375
DK,2018-09,79.065
DK,2018-10,77.131
DK,2018-11,77.504
DK,2018-12,76.043
DK,2019-01,75.804
DK,2019-02,75.479
DK,2019-03,74.083
DK,2019-04,73.775
DK,2019-05,73.178
DK,2019-06,74.531
DK,2019-07,72.934
DK,2019-08,72.15
DK,2019-09,70.949
DK,2019-10,72.292
DK,2019-11,70.785
DK,2019-12,71.333
DK,2020-01,68.771
DK,2020-02,68.51
DK,2020-03,75.586
DK,2020-04,79.59
DK,2020-05,80.332
DK,2020-06,76.728
DK,2020-07,79.136
DK,2020-08,79.742
DK,2020-09,79.059
DK,2020-10,78.621
DK,2020-11,83.243
DK,2020-12,79.169
DK,2021-01,77.559
DK,2021-02,80.403
DK,2021-03,79.365
DK,2021-04,78.371
DK,2021-05,82.34
DK,2021-06,79.8
DK,2021-07,79.651
DK,2021-08,83.382
DK,2021-09,84.501
DK,2021-10,83.399
DK,2021-11,80.005
DK,2021-12,86.918
DK,2022-01,85.28
DK,2022-02,86.416
DK,2022-03,87.26
DK,2022-04,85.056
DK,2022-05,82.682
DK,2022-06,81.1
DK,2022-07,78.856
DK,2022-08,77.339
DK,2022-09,78.216
DK,2022-10,81.331
DK,2022-11,87.324
DK,2022-12,90.769
DK,2023-01,94.048
DK,2023-02,92.494
DK,2023-03,93.432
DK,2023-04,95.013
DK,2023-05,92.246
DK,2023-06,94.585
DK,2023-07,95.733
DK,2023-08,94.544
DK,2023-09,92.264
DK,2023-10,92.696
DK,2023-11,97.261
DK,2023-12,97.284
DK,2024-01,97.431
DK,2024-02,98.262
DK,2024-03,98.19
DK,2024-04,97.48
DK,2024-05,98.879
DK,2024-06,97.664
DK,2024-07,98.623
DE,2014-01,1038.131
DE,2014-02,1039.986
DE,2014-03,1023.957
DE,2014-04,1053.84
DE,2014-05,1040.828
DE,2014-06,996.187
DE,2014-07,940.655
DE,2014-08,938.926
DE,2014-09,917.944
DE,2014-10,922.855
DE,2014-11,916.208
DE,2014-12,940.871
DE,2015-01,910.877
DE,2015-02,899.404
DE,2015-03,894.372
DE,2015-04,960.575
DE,2015-05,943.736
DE,2015-06,1016.016
DE,2015-07,990.918
DE,2015-08,1043.235
DE,2015-09,1081.188
DE,2015-10,1053.588
DE,2015-11,1076.021
DE,2015-12,1101.258
DE,2016-01,1112.205
DE,2016-02,1136.429
DE,2016-03,1184.432
DE,2016-04,1268.785
DE,2016-05,1277.313
DE,2016-06,1283.497
DE,2016-07,1343.98
DE,2016-08,1348.602
DE,2016-09,1456.871
DE,2016-10,1421.66
DE,2016-11,1441.971
DE,2016-12,1468.015
DE,2017-01,1510.295
DE,2017-02,1539.458
DE,2017-03,1665.702
DE,2017-04,1730.018
DE,2017-05,1789.496
DE,2017-06,1844.621
DE,2017-07,1878.774
DE,2017-08,1897.664
DE,2017-09,1964.452
DE,2017-10,1885.747
DE,2017-11,1961.792
DE,2017-12,2072.03
DE,2018-01,2060.123
DE,2018-02,2091.546
DE,2018-03,2163.805
DE,2018-04,2061.297
DE,2018-05,2079.582
DE,2018-06,2125.268
DE,2018-07,2047.983
DE,2018-08,2060.113
DE,2018-09,2103.69
DE,2018-10,1999.208
DE,2018-11,2053.438
DE,2018-12,2086.513
DE,2019-01,1996.168
DE,2019-02,1992.227
DE,2019-03,2036.605
DE,2019-04,2005.083
DE,2019-05,2021.945
DE,2019-06,2069.169
DE,2019-07,1936.145
DE,2019-08,1963.814
DE,2019-09,1925.444
DE,2019-10,1938.247
DE,2019-11,1938.653
DE,2019-12,1958.19
DE,2020-01,1879.776
DE,2020-02,1882.203
DE,2020-03,2042.326
DE,2020-04,2076.914
DE,2020-05,2204.683
DE,2020-06,2460.542
DE,2020-07,2674.392
DE,2020-08,2738.175
DE,2020-09,2722.251
DE,2020-10,2801.126
DE,2020-11,2936.172
DE,2020-12,3049.639
DE,2021-01,2991.074
DE,2021-02,2996.685
DE,2021-03,2991.467
DE,2021-04,3095.356
DE,2021-05,3220.218
DE,2021-06,3147.622
DE,2021-07,3161.875
DE,2021-08,3223.884
DE,2021-09,3221.466
DE,2021-10,3247.153
DE,2021-11,3255.553
DE,2021-12,3411.611
DE,2022-01,3260.649
DE,2022-02,3274.277
DE,2022-03,3247.52
DE,2022-04,3112.062
DE,2022-05,3205.748
DE,2022-06,3083.372
DE,2022-07,3022.745
DE,2022-08,3059.959
DE,2022-09,2987.069
DE,2022-10,3011.611
DE,2022-11,3070.937
DE,2022-12,3099.252
DE,2023-01,2996.223
DE,2023-02,2876.902
DE,2023-03,3017.945
DE,2023-04,2938.365
DE,2023-05,2872.911
DE,2023-06,2814.93
DE,2023-07,2807.528
DE,2023-08,2772.372
DE,2023-09,2659.202
DE,2023-10,2667.451
DE,2023-11,2756.955
DE,2023-12,2802.497
DE,2024-01,2706.502
DE,2024-02,2707.512
DE,2024-03,2646.159
DE,2024-04,2586.73
DE,2024-05,2632.192
DE,2024-06,2619.871
MX,2014-01,193.672
MX,2014-02,197.303
MX,2014-03,199.075
MX,2014-04,205.287
MX,2014-05,211.29
MX,2014-06,202.213
MX,2014-07,206.268
MX,2014-08,204.935
MX,2014-09,203.685
MX,2014-10,211.062
MX,2014-11,220.272
MX,2014-12,211.688
MX,2015-01,211.077
MX,2015-02,208.841
MX,2015-03,214.586
MX,2015-04,224.386
MX,2015-05,223.881
MX,2015-06,211.421
MX,2015-07,212.847
MX,2015-08,211.084
MX,2015-09,211.215
MX,2015-10,207.963
MX,2015-11,208.86
MX,2015-12,211.797
MX,2016-01,203.114
MX,2016-02,208.283
MX,2016-03,208.526
MX,2016-04,208.147
MX,2016-05,199.231
MX,2016-06,184.565
MX,2016-07,187.288
MX,2016-08,189.787
MX,2016-09,186.621
MX,2016-10,185.172
MX,2016-11,187.692
MX,2016-12,187.721
MX,2017-01,186.314
MX,2017-02,188.684
MX,2017-03,191.267
MX,2017-04,200.703
MX,2017-05,199.481
MX,2017-06,192.789
MX,2017-07,197.28
MX,2017-08,198.504
MX,2017-09,200.119
MX,2017-10,197.405
MX,2017-11,200.311
MX,2017-12,189.107
MX,2018-01,189.14
MX,2018-02,188.573
MX,2018-03,190.306
MX,2018-04,189.212
MX,2018-05,194.453
MX,2018-06,181.842
MX,2018-07,193.939
MX,2018-08,191.787
MX,2018-09,194.963
MX,2018-10,195.69
MX,2018-11,199.564
MX,2018-12,196.0
MX,2019-01,191.704
MX,2019-02,189.998
MX,2019-03,188.115
MX,2019-04,197.859
MX,2019-05,200.414
MX,2019-06,190.612
MX,2019-07,192.991
MX,2019-08,197.735
MX,2019-09,202.436
MX,2019-10,210.261
MX,2019-11,210.333
MX,2019-12,201.561
MX,2020-01,202.851
MX,2020-02,199.973
MX,2020-03,197.267
MX,2020-04,212.959
MX,2020-05,219.772
MX,2020-06,208.39
MX,2020-07,215.918
MX,2020-08,221.051
MX,2020-09,216.249
MX,2020-10,222.413
MX,2020-11,233.257
MX,2020-12,230.652
MX,2021-01,231.452
MX,2021-02,226.807
MX,2021-03,225.396
MX,2021-04,236.22
MX,2021-05,235.315
MX,2021-06,225.118
MX,2021-07,229.4
MX,2021-08,240.787
MX,2021-09,235.819
MX,2021-10,241.441
MX,2021-11,237.044
MX,2021-12,232.621
MX,2022-01,229.959
MX,2022-02,224.334
MX,2022-03,224.355
MX,2022-04,231.984
MX,2022-05,233.453
MX,2022-06,224.666
MX,2022-07,226.908
MX,2022-08,229.866
MX,2022-09,231.734
MX,2022-10,226.225
MX,2022-11,230.691
MX,2022-12,223.763
MX,2023-01,233.527
MX,2023-02,236.569
MX,2023-03,234.82
MX,2023-04,249.91
MX,2023-05,255.908
MX,2023-06,237.499
MX,2023-07,235.232
MX,2023-08,238.921
MX,2023-09,240.53
MX,2023-10,239.793
MX,2023-11,236.683
MX,2023-12,247.232
MX,2024-01,250.236
MX,2024-02,242.868
MX,2024-03,255.124
MX,2024-04,254.761
MX,2024-05,256.113
MX,2024-06,250.18
AU,2014-01,106.094
AU,2014-02,106.96
AU,2014-03,121.963
AU,2014-04,127.483
AU,2014-05,136.308
AU,2014-06,142.3
AU,2014-07,125.772
AU,2014-08,126.654
AU,2014-09,120.183
AU,2014-10,118.311
AU,2014-11,119.687
AU,2014-12,122.887
AU,2015-01,107.364
AU,2015-02,109.431
AU,2015-03,115.149
AU,2015-04,116.732
AU,2015-05,117.021
AU,2015-06,125.824
AU,2015-07,112.683
AU,2015-08,112.534
AU,2015-09,114.845
AU,2015-10,109.296
AU,2015-11,112.304
AU,2015-12,112.854
AU,2016-01,105.007
AU,2016-02,110.53
AU,2016-03,125.421
AU,2016-04,129.787
AU,2016-05,135.717
AU,2016-06,124.534
AU,2016-07,122.579
AU,2016-08,118.577
AU,2016-09,121.661
AU,2016-10,124.399
AU,2016-11,126.859
AU,2016-12,125.029
AU,2017-01,124.901
AU,2017-02,130.355
AU,2017-03,135.531
AU,2017-04,139.857
AU,2017-05,147.089
AU,2017-06,149.07
AU,2017-07,140.671
AU,2017-08,138.908
AU,2017-09,134.094
AU,2017-10,126.783
AU,2017-11,134.169
AU,2017-12,142.703
AU,2018-01,131.355
AU,2018-02,135.605
AU,2018-03,139.834
AU,2018-04,142.456
AU,2018-05,151.736
AU,2018-06,137.579
AU,2018-07,129.495
AU,2018-08,128.453
AU,2018-09,129.846
AU,2018-10,117.939
AU,2018-11,126.941
AU,2018-12,127.09
AU,2019-01,120.476
AU,2019-02,125.382
AU,2019-03,120.822
AU,2019-04,120.807
AU,2019-05,125.426
AU,2019-06,127.35
AU,2019-07,118.63
AU,2019-08,119.711
AU,2019-09,121.448
AU,2019-10,115.053
AU,2019-11,117.652
AU,2019-12,124.502
AU,2020-01,112.94
AU,2020-02,119.927
AU,2020-03,166.238
AU,2020-04,168.626
AU,2020-05,183.427
AU,2020-06,190.91
AU,2020-07,196.663
AU,2020-08,218.383
AU,2020-09,216.592
AU,2020-10,208.718
AU,2020-11,225.265
AU,2020-12,248.343
AU,2021-01,258.752
AU,2021-02,286.608
AU,2021-03,303.882
AU,2021-04,324.775
AU,2021-05,356.254
AU,2021-06,404.709
AU,2021-07,418.455
AU,2021-08,432.146
AU,2021-09,427.937
AU,2021-10,445.237
AU,2021-11,439.034
AU,2021-12,457.644
AU,2022-01,454.89
AU,2022-02,465.674
AU,2022-03,468.415
AU,2022-04,443.758
AU,2022-05,441.593
AU,2022-06,421.924
AU,2022-07,433.176
AU,2022-08,421.04
AU,2022-09,399.562
AU,2022-10,396.719
AU,2022-11,419.889
AU,2022-12,425.434
AU,2023-01,436.566
AU,2023-02,416.567
AU,2023-03,423.555
AU,2023-04,406.689
AU,2023-05,398.312
AU,2023-06,396.203
AU,2023-07,394.798
AU,2023-08,364.378
AU,2023-09,346.237
AU,2023-10,333.434
AU,2023-11,344.865
AU,2023-12,360.812
AU,2024-01,348.234
AU,2024-02,340.171
AU,2024-03,341.36
AU,2024-04,322.707
AU,2024-05,314.731
AU,2024-06,275.497
SK,2014-01,35.118
SK,2014-02,39.035
SK,2014-03,37.067
SK,2014-04,31.613
SK,2014-05,25.758
SK,2014-06,30.006
SK,2014-07,33.777
SK,2014-08,32.433
SK,2014-09,30.704
SK,2014-10,30.531
SK,2014-11,29.557
SK,2014-12,27.381
SK,2015-01,22.009
SK,2015-02,22.026
SK,2015-03,21.462
SK,2015-04,22.921
SK,2015-05,22.609
SK,2015-06,22.626
SK,2015-07,23.611
SK,2015-08,22.13
SK,2015-09,23.188
SK,2015-10,23.358
SK,2015-11,23.035
SK,2015-12,24.728
SK,2016-01,24.07
SK,2016-02,25.005
SK,2016-03,26.381
SK,2016-04,26.281
SK,2016-05,26.846
SK,2016-06,28.157
SK,2016-07,28.296
SK,2016-08,28.869
SK,2016-09,30.028
SK,2016-10,28.946
SK,2016-11,28.836
SK,2016-12,29.378
SK,2017-01,29.848
SK,2017-02,29.967
SK,2017-03,30.834
SK,2017-04,32.089
SK,2017-05,33.393
SK,2017-06,34.295
SK,2017-07,35.182
SK,2017-08,35.735
SK,2017-09,35.867
SK,2017-10,36.042
SK,2017-11,49.038
SK,2017-12,50.874
SK,2018-01,52.694
SK,2018-02,52.551
SK,2018-03,53.173
SK,2018-04,50.83
SK,2018-05,49.404
SK,2018-06,52.195
SK,2018-07,52.449
SK,2018-08,52.656
SK,2018-09,52.798
SK,2018-10,52.897
SK,2018-11,54.423
SK,2018-12,53.224
SK,2019-01,53.338
SK,2019-02,53.377
SK,2019-03,52.957
SK,2019-04,53.096
SK,2019-05,52.948
SK,2019-06,55.86
SK,2019-07,54.407
SK,2019-08,54.483
SK,2019-09,55.69
SK,2019-10,57.938
SK,2019-11,56.16
SK,2019-12,59.742
SK,2020-01,56.809
SK,2020-02,56.99
SK,2020-03,59.564
SK,2020-04,58.853
SK,2020-05,64.551
SK,2020-06,67.71
SK,2020-07,69.484
SK,2020-08,72.545
SK,2020-09,72.059
SK,2020-10,69.89
SK,2020-11,74.405
SK,2020-12,76.348
SK,2021-01,72.983
SK,2021-02,74.841
SK,2021-03,77.172
SK,2021-04,81.643
SK,2021-05,84.842
SK,2021-06,84.707
SK,2021-07,83.166
SK,2021-08,84.615
SK,2021-09,81.214
SK,2021-10,83.59
SK,2021-11,98.045
SK,2021-12,103.248
SK,2022-01,107.928
SK,2022-02,107.569
SK,2022-03,109.485
SK,2022-04,107.095
SK,2022-05,101.627
SK,2022-06,92.944
SK,2022-07,84.255
SK,2022-08,77.513
SK,2022-09,70.497
SK,2022-10,73.086
SK,2022-11,70.649
SK,2022-12,72.388
SK,2023-01,74.666
SK,2023-02,71.351
SK,2023-03,72.955
SK,2023-04,73.658
SK,2023-05,71.791
SK,2023-06,72.076
SK,2023-07,73.44
SK,2023-08,72.496
SK,2023-09,70.465
SK,2023-10,70.039
SK,2023-11,71.311
SK,2023-12,71.96
SK,2024-01,70.075
SK,2024-02,70.354
SK,2024-03,67.908
SK,2024-04,67.827
SK,2024-05,69.422
SK,2024-06,68.217
KR,2014-01,418.314
KR,2014-02,427.289
KR,2014-03,444.606
KR,2014-04,449.048
KR,2014-05,464.521
KR,2014-06,478.454
KR,2014-07,461.777
KR,2014-08,478.674
KR,2014-09,469.903
KR,2014-10,447.808
KR,2014-11,429.737
KR,2014-12,445.206
KR,2015-01,437.542
KR,2015-02,444.332
KR,2015-03,453.95
KR,2015-04,454.015
KR,2015-05,443.004
KR,2015-06,456.128
KR,2015-07,415.103
KR,2015-08,407.067
KR,2015-09,416.51
KR,2015-10,425.798
KR,2015-11,421.807
KR,2015-12,415.577
KR,2016-01,396.477
KR,2016-02,379.795
KR,2016-03,424.215
KR,2016-04,410.468
KR,2016-05,398.097
KR,2016-06,410.722
KR,2016-07,422.718
KR,2016-08,424.77
KR,2016-09,430.57
KR,2016-10,407.434
KR,2016-11,401.964
KR,2016-12,398.867
KR,2017-01,411.309
KR,2017-02,424.756
KR,2017-03,434.227
KR,2017-04,421.345
KR,2017-05,432.263
KR,2017-06,416.291
KR,2017-07,423.14
KR,2017-08,423.933
KR,2017-09,414.625
KR,2017-10,424.107
KR,2017-11,438.525
KR,2017-12,441.05
KR,2018-01,441.878
KR,2018-02,443.095
KR,2018-03,451.224
KR,2018-04,452.997
KR,2018-05,456.663
KR,2018-06,449.594
KR,2018-07,445.894
KR,2018-08,449.801
KR,2018-09,447.831
KR,2018-10,436.152
KR,2018-11,444.782
KR,2018-12,443.783
KR,2019-01,440.789
KR,2019-02,440.054
KR,2019-03,441.104
KR,2019-04,426.102
KR,2019-05,412.79
KR,2019-06,435.993
KR,2019-07,419.464
KR,2019-08,414.613
KR,2019-09,421.36
KR,2019-10,419.667
KR,2019-11,417.41
KR,2019-12,426.882
KR,2020-01,411.01
KR,2020-02,416.645
KR,2020-03,416.057
KR,2020-04,437.789
KR,2020-05,445.535
KR,2020-06,471.715
KR,2020-07,445.366
KR,2020-08,453.413
KR,2020-09,464.238
KR,2020-10,471.518
KR,2020-11,491.078
KR,2020-12,494.817
KR,2021-01,477.878
KR,2021-02,480.053
KR,2021-03,495.16
KR,2021-04,491.805
KR,2021-05,499.252
KR,2021-06,500.675
KR,2021-07,488.727
KR,2021-08,495.97
KR,2021-09,488.686
KR,2021-10,492.792
KR,2021-11,488.39
KR,2021-12,501.067
KR,2022-01,479.842
KR,2022-02,485.575
KR,2022-03,488.72
KR,2022-04,447.89
KR,2022-05,464.539
KR,2022-06,469.939
KR,2022-07,454.661
KR,2022-08,451.587
KR,2022-09,404.873
KR,2022-10,408.556
KR,2022-11,444.089
KR,2022-12,462.501
KR,2023-01,451.799
KR,2023-02,436.005
KR,2023-03,452.164
KR,2023-04,415.791
KR,2023-05,411.101
KR,2023-06,433.49
KR,2023-07,424.245
KR,2023-08,405.753
KR,2023-09,398.297
KR,2023-10,383.596
KR,2023-11,400.227
KR,2023-12,413.434
KR,2024-01,383.543
KR,2024-02,385.533
KR,2024-03,406.366
KR,2024-04,371.035
KR,2024-05,376.203
KR,2024-06,409.129
IL,2014-01,87.483
IL,2014-02,88.903
IL,2014-03,89.739
IL,2014-04,90.692
IL,2014-05,91.053
IL,2014-06,90.848
IL,2014-07,91.062
IL,2014-08,92.828
IL,2014-09,90.463
IL,2014-10,90.969
IL,2014-11,90.606
IL,2014-12,90.167
IL,2015-01,88.453
IL,2015-02,89.332
IL,2015-03,88.904
IL,2015-04,89.239
IL,2015-05,89.585
IL,2015-06,91.779
IL,2015-07,92.255
IL,2015-08,92.411
IL,2015-09,92.746
IL,2015-10,92.612
IL,2015-11,92.513
IL,2015-12,94.535
IL,2016-01,94.07
IL,2016-02,95.655
IL,2016-03,98.716
IL,2016-04,101.673
IL,2016-05,103.08
IL,2016-06,99.934
IL,2016-07,102.356
IL,2016-08,102.057
IL,2016-09,102.108
IL,2016-10,103.593
IL,2016-11,103.569
IL,2016-12,102.611
IL,2017-01,105.678
IL,2017-02,104.481
IL,2017-03,105.436
IL,2017-04,107.835
IL,2017-05,110.418
IL,2017-06,111.448
IL,2017-07,112.768
IL,2017-08,113.466
IL,2017-09,113.656
IL,2017-10,113.699
IL,2017-11,114.658
IL,2017-12,115.651
IL,2018-01,120.892
IL,2018-02,120.268
IL,2018-03,118.878
IL,2018-04,117.235
IL,2018-05,116.608
IL,2018-06,116.805
IL,2018-07,117.692
IL,2018-08,117.868
IL,2018-09,117.035
IL,2018-10,115.964
IL,2018-11,116.847
IL,2018-12,117.13
IL,2019-01,120.153
IL,2019-02,118.991
IL,2019-03,119.48
IL,2019-04,120.093
IL,2019-05,119.595
IL,2019-06,122.652
IL,2019-07,121.433
IL,2019-08,122.469
IL,2019-09,120.796
IL,2019-10,122.596
IL,2019-11,123.731
IL,2019-12,127.288
IL,2020-01,131.155
IL,2020-02,132.572
IL,2020-03,131.658
IL,2020-04,139.764
IL,2020-05,151.024
IL,2020-06,157.238
IL,2020-07,168.779
IL,2020-08,175.733
IL,2020-09,176.385
IL,2020-10,178.821
IL,2020-11,187.364
IL,2020-12,200.899
IL,2021-01,204.952
IL,2021-02,210.575
IL,2021-03,214.682
