Country,Date,Total Asset
BR,2014-06,887.08
BR,2014-07,861.98
BR,2014-08,863.49
BR,2014-09,829.04
BR,2014-10,829.98
BR,2014-11,823.85
BR,2014-12,813.13
BR,2015-01,793.87
BR,2015-02,767.09
BR,2015-03,750.58
BR,2015-04,782.64
BR,2015-05,765.4
BR,2015-06,751.34
BR,2015-07,726.66
BR,2015-08,722.89
BR,2015-09,707.82
BR,2015-10,711.06
BR,2015-11,719.06
BR,2015-12,702.93
BR,2016-01,698.71
BR,2016-02,719.08
BR,2016-03,789.98
BR,2016-04,821.52
BR,2016-05,811.43
BR,2016-06,874.98
BR,2016-07,872.5
BR,2016-08,880.81
BR,2016-09,895.59
BR,2016-10,919.44
BR,2016-11,867.19
BR,2016-12,931.69
BR,2017-01,952.07
BR,2017-02,965.85
BR,2017-03,963.18
BR,2017-04,960.45
BR,2017-05,927.98
BR,2017-06,926.9
BR,2017-07,964.78
BR,2017-08,983.43
BR,2017-09,981.64
BR,2017-10,961.12
BR,2017-11,969.81
BR,2017-12,958.74
BR,2018-01,983.31
BR,2018-02,961.72
BR,2018-03,955.86
BR,2018-04,928.99
BR,2018-05,903.13
BR,2018-06,885.68
BR,2018-07,907.69
BR,2018-08,845.62
BR,2018-09,863.42
BR,2018-10,928.01
BR,2018-11,900.93
BR,2018-12,896.71
BR,2019-01,949.1
BR,2019-02,929.31
BR,2019-03,897.71
BR,2019-04,905.18
BR,2019-05,891.1
BR,2019-06,930.13
BR,2019-07,892.36
BR,2019-08,854.0
BR,2019-09,856.05
BR,2019-10,862.69
BR,2019-11,842.5
BR,2019-12,865.21
BR,2020-01,834.42
BR,2020-02,819.73
BR,2020-03,741.01
BR,2020-04,734.88
BR,2020-05,748.52
BR,2020-06,743.21
BR,2020-07,758.33
BR,2020-08,739.22
BR,2020-09,722.58
BR,2020-10,719.4
BR,2020-11,756.18
BR,2020-12,766.96
BR,2021-01,744.39
BR,2021-02,749.48
BR,2021-03,722.42
BR,2021-04,757.96
BR,2021-05,766.91
BR,2021-06,788.98
BR,2021-07,774.07
BR,2021-08,777.84
BR,2021-09,768.52
BR,2021-10,753.57
BR,2021-11,756.31
BR,2021-12,769.71
BR,2022-01,781.0
BR,2022-02,794.6
BR,2022-03,823.9
BR,2022-04,802.12
BR,2022-05,811.14
BR,2022-06,773.06
BR,2022-07,791.24
BR,2022-08,791.07
BR,2022-09,753.21
BR,2022-10,763.97
BR,2022-11,772.29
BR,2022-12,776.31
BR,2023-01,798.72
BR,2023-02,801.6
BR,2023-03,825.07
BR,2023-04,838.84
BR,2023-05,831.06
BR,2023-06,849.52
BR,2023-07,853.72
BR,2023-08,835.05
BR,2023-09,818.26
BR,2023-10,822.28
BR,2023-11,840.86
BR,2023-12,885.11
BR,2024-01,876.6
BR,2024-02,869.62
BR,2024-03,879.14
BR,2024-04,870.68
BR,2024-05,870.22
BR,2024-06,858.3
BR,2024-07,856.68
BR,2024-08,866.55
BR,2024-09,883.77
BR,2024-10,853.27
PT,2000-01,25.64
PT,2000-02,24.38
PT,2000-03,23.88
PT,2000-04,23.68
PT,2000-05,23.83
PT,2000-06,25.1
PT,2000-07,24.44
PT,2000-08,22.79
PT,2000-09,23.68
PT,2000-10,22.99
PT,2000-11,24.31
PT,2000-12,25.3
PT,2001-01,25.25
PT,2001-02,25.57
PT,2001-03,23.74
PT,2001-04,22.95
PT,2001-05,22.79
PT,2001-06,23.76
PT,2001-07,24.42
PT,2001-08,25.18
PT,2001-09,24.8
PT,2001-10,25.27
PT,2001-11,24.2
PT,2001-12,24.24
PT,2002-01,24.65
PT,2002-02,24.26
PT,2002-03,25.84
PT,2002-04,26.25
PT,2002-05,27.26
PT,2002-06,28.47
PT,2002-07,26.97
PT,2002-08,27.34
PT,2002-09,28.97
PT,2002-10,28.01
PT,2002-11,27.75
PT,2002-12,29.84
PT,2003-01,29.85
PT,2003-02,30.33
PT,2003-03,31.11
PT,2003-04,31.88
PT,2003-05,34.11
PT,2003-06,33.41
PT,2003-07,32.84
PT,2003-08,31.4
PT,2003-09,34.38
PT,2003-10,34.14
PT,2003-11,34.54
PT,2003-12,37.5
PT,2004-01,34.73
PT,2004-02,35.74
PT,2004-03,36.15
PT,2004-04,36.57
PT,2004-05,37.88
PT,2004-06,37.26
PT,2004-07,36.79
PT,2004-08,37.31
PT,2004-09,39.52
PT,2004-10,40.09
PT,2004-11,40.73
PT,2004-12,41.94
PT,2005-01,42.06
PT,2005-02,45.16
PT,2005-03,44.42
PT,2005-04,44.47
PT,2005-05,42.45
PT,2005-06,41.8
PT,2005-07,41.29
PT,2005-08,42.0
PT,2005-09,42.2
PT,2005-10,42.92
PT,2005-11,42.1
PT,2005-12,42.98
PT,2006-01,45.26
PT,2006-02,45.38
PT,2006-03,46.83
PT,2006-04,48.59
PT,2006-05,50.06
PT,2006-06,50.23
PT,2006-07,47.82
PT,2006-08,46.89
PT,2006-09,41.18
PT,2006-10,41.48
PT,2006-11,43.11
PT,2006-12,43.22
PT,2007-01,42.63
PT,2007-02,43.6
PT,2007-03,44.47
PT,2007-04,46.28
PT,2007-05,45.87
PT,2007-06,45.93
PT,2007-07,46.41
PT,2007-08,46.81
PT,2007-09,51.62
PT,2007-10,53.07
PT,2007-11,55.19
PT,2007-12,57.05
PT,2008-01,57.02
PT,2008-02,58.76
PT,2008-03,61.94
PT,2008-04,62.73
PT,2008-05,63.64
PT,2008-06,64.18
PT,2008-07,64.73
PT,2008-08,64.73
PT,2008-09,64.48
PT,2008-10,58.79
PT,2008-11,59.98
PT,2008-12,70.68
PT,2009-01,59.39
PT,2009-02,58.77
PT,2009-03,64.04
PT,2009-04,63.46
PT,2009-05,67.72
PT,2009-06,75.57
PT,2009-07,74.05
PT,2009-08,76.43
PT,2009-09,78.61
PT,2009-10,83.15
PT,2009-11,85.55
PT,2009-12,90.28
PT,2010-01,86.8
PT,2010-02,86.23
PT,2010-03,88.5
PT,2010-04,92.11
PT,2010-05,109.78
PT,2010-06,119.38
PT,2010-07,138.79
PT,2010-08,135.53
PT,2010-09,133.48
PT,2010-10,135.17
PT,2010-11,124.44
PT,2010-12,133.59
PT,2011-01,137.13
PT,2011-02,139.05
PT,2011-03,139.39
PT,2011-04,158.75
PT,2011-05,153.07
PT,2011-06,146.66
PT,2011-07,144.97
PT,2011-08,151.01
PT,2011-09,145.32
PT,2011-10,151.51
PT,2011-11,146.88
PT,2011-12,142.35
PT,2012-01,145.86
PT,2012-02,150.21
PT,2012-03,161.38
PT,2012-04,157.6
PT,2012-05,152.97
PT,2012-06,158.19
PT,2012-07,149.56
PT,2012-08,151.55
PT,2012-09,159.15
PT,2012-10,160.87
PT,2012-11,159.24
PT,2012-12,157.9
PT,2013-01,157.96
PT,2013-02,153.27
PT,2013-03,147.72
PT,2013-04,153.84
PT,2013-05,152.08
PT,2013-06,149.1
PT,2013-07,152.17
PT,2013-08,154.43
PT,2013-09,159.57
PT,2013-10,159.84
PT,2013-11,155.74
PT,2013-12,154.24
PT,2014-01,149.57
PT,2014-02,153.11
PT,2014-03,157.75
PT,2014-04,157.84
PT,2014-05,152.89
PT,2014-06,148.98
PT,2014-07,149.25
PT,2014-08,142.64
PT,2014-09,135.88
PT,2014-10,134.97
PT,2014-11,134.03
PT,2014-12,128.51
PT,2015-01,117.51
PT,2015-02,116.35
PT,2015-03,116.38
PT,2015-04,124.16
PT,2015-05,122.77
PT,2015-06,124.43
PT,2015-07,120.91
PT,2015-08,126.27
PT,2015-09,125.66
PT,2015-10,123.86
PT,2015-11,119.96
PT,2015-12,127.55
PT,2016-01,128.96
PT,2016-02,129.84
PT,2016-03,137.74
PT,2016-04,140.16
PT,2016-05,140.14
PT,2016-06,143.11
PT,2016-07,144.04
PT,2016-08,146.47
PT,2016-09,150.13
PT,2016-10,148.55
PT,2016-11,147.21
PT,2016-12,145.25
PT,2017-01,149.79
PT,2017-02,149.91
PT,2017-03,155.17
PT,2017-04,159.36
PT,2017-05,166.54
PT,2017-06,168.87
PT,2017-07,175.02
PT,2017-08,178.85
PT,2017-09,179.63
PT,2017-10,176.41
PT,2017-11,181.63
PT,2017-12,184.1
PT,2018-01,190.17
PT,2018-02,187.55
PT,2018-03,190.5
PT,2018-04,185.83
PT,2018-05,181.28
PT,2018-06,178.34
PT,2018-07,179.35
PT,2018-08,179.53
PT,2018-09,179.04
PT,2018-10,175.78
PT,2018-11,176.75
PT,2018-12,178.63
PT,2019-01,179.46
PT,2019-02,178.47
PT,2019-03,176.96
PT,2019-04,176.85
PT,2019-05,176.35
PT,2019-06,180.27
PT,2019-07,176.7
PT,2019-08,175.89
PT,2019-09,174.36
PT,2019-10,178.36
PT,2019-11,175.25
PT,2019-12,179.45
PT,2020-01,176.23
PT,2020-02,174.61
PT,2020-03,180.45
PT,2020-04,180.8
PT,2020-05,188.14
PT,2020-06,205.53
PT,2020-07,219.22
PT,2020-08,223.55
PT,2020-09,221.37
PT,2020-10,222.08
PT,2020-11,230.3
PT,2020-12,235.89
PT,2021-01,236.04
PT,2021-02,237.65
PT,2021-03,236.69
PT,2021-04,243.37
PT,2021-05,249.29
PT,2021-06,248.13
PT,2021-07,250.08
PT,2021-08,254.7
PT,2021-09,251.65
PT,2021-10,256.01
PT,2021-11,245.62
PT,2021-12,247.93
PT,2022-01,245.56
PT,2022-02,248.73
PT,2022-03,248.53
PT,2022-04,236.75
PT,2022-05,239.76
PT,2022-06,232.77
PT,2022-07,229.55
PT,2022-08,226.46
PT,2022-09,220.96
PT,2022-10,220.7
PT,2022-11,216.71
PT,2022-12,210.9
PT,2023-01,213.53
PT,2023-02,209.55
PT,2023-03,214.56
PT,2023-04,216.78
PT,2023-05,211.33
PT,2023-06,206.07
PT,2023-07,208.39
PT,2023-08,206.36
PT,2023-09,200.23
PT,2023-10,197.7
PT,2023-11,201.69
PT,2023-12,205.13
PT,2024-01,201.56
PT,2024-02,197.2
PT,2024-03,198.1
PT,2024-04,195.02
PT,2024-05,198.26
PT,2024-06,197.93
PT,2024-07,199.89
PT,2024-08,205.98
PT,2024-09,210.32
EE,2000-01,0.85
EE,2000-02,0.85
EE,2000-03,0.84
EE,2000-04,0.86
EE,2000-05,0.81
EE,2000-06,0.92
EE,2000-07,0.88
EE,2000-08,0.86
EE,2000-09,0.87
EE,2000-10,0.87
EE,2000-11,0.88
EE,2000-12,1.02
EE,2001-01,0.96
EE,2001-02,0.87
EE,2001-03,0.84
EE,2001-04,0.89
EE,2001-05,0.84
EE,2001-06,0.85
EE,2001-07,0.78
EE,2001-08,0.83
EE,2001-09,0.86
EE,2001-10,0.85
EE,2001-11,0.88
EE,2001-12,0.92
EE,2002-01,0.9
EE,2002-02,0.89
EE,2002-03,0.96
EE,2002-04,0.94
EE,2002-05,0.96
EE,2002-06,1.02
EE,2002-07,0.99
EE,2002-08,1.08
EE,2002-09,1.03
EE,2002-10,1.04
EE,2002-11,1.03
EE,2002-12,1.12
EE,2003-01,1.12
EE,2003-02,1.12
EE,2003-03,1.2
EE,2003-04,1.17
EE,2003-05,1.32
EE,2003-06,1.23
EE,2003-07,1.27
EE,2003-08,1.21
EE,2003-09,1.3
EE,2003-10,1.29
EE,2003-11,1.27
EE,2003-12,1.51
EE,2004-01,1.32
EE,2004-02,1.38
EE,2004-03,1.42
EE,2004-04,1.42
EE,2004-05,1.56
EE,2004-06,1.47
EE,2004-07,1.55
EE,2004-08,1.55
EE,2004-09,1.67
EE,2004-10,1.66
EE,2004-11,1.77
EE,2004-12,1.92
EE,2005-01,1.81
EE,2005-02,1.75
EE,2005-03,2.06
EE,2005-04,1.78
EE,2005-05,1.86
EE,2005-06,1.82
EE,2005-07,1.89
EE,2005-08,1.93
EE,2005-09,1.82
EE,2005-10,1.98
EE,2005-11,1.89
EE,2005-12,2.06
EE,2006-01,2.07
EE,2006-02,2.01
EE,2006-03,2.03
EE,2006-04,2.35
EE,2006-05,2.27
EE,2006-06,2.25
EE,2006-07,2.32
EE,2006-08,2.48
EE,2006-09,2.5
EE,2006-10,2.46
EE,2006-11,2.98
EE,2006-12,2.92
EE,2007-01,2.59
EE,2007-02,3.18
EE,2007-03,2.93
EE,2007-04,3.12
EE,2007-05,2.94
EE,2007-06,2.99
EE,2007-07,3.84
EE,2007-08,3.22
EE,2007-09,3.61
EE,2007-10,3.68
EE,2007-11,3.68
EE,2007-12,3.44
EE,2008-01,3.96
EE,2008-02,3.72
EE,2008-03,3.9
EE,2008-04,3.91
EE,2008-05,4.22
EE,2008-06,4.25
EE,2008-07,4.41
EE,2008-08,4.33
EE,2008-09,3.76
EE,2008-10,4.32
EE,2008-11,3.79
EE,2008-12,4.06
EE,2009-01,3.59
EE,2009-02,3.38
EE,2009-03,3.67
EE,2009-04,3.59
EE,2009-05,3.91
EE,2009-06,3.94
EE,2009-07,3.69
EE,2009-08,3.71
EE,2009-09,3.76
EE,2009-10,3.82
EE,2009-11,4.15
EE,2009-12,4.12
EE,2010-01,3.97
EE,2010-02,3.76
EE,2010-03,3.73
EE,2010-04,3.37
EE,2010-05,3.56
EE,2010-06,3.67
EE,2010-07,3.38
EE,2010-08,3.59
EE,2010-09,3.25
EE,2010-10,3.32
EE,2010-11,2.66
EE,2010-12,2.71
EE,2011-01,4.54
EE,2011-02,4.35
EE,2011-03,4.27
EE,2011-04,4.7
EE,2011-05,4.2
EE,2011-06,4.39
EE,2011-07,4.11
EE,2011-08,4.28
EE,2011-09,3.94
EE,2011-10,4.14
EE,2011-11,4.03
EE,2011-12,4.0
EE,2012-01,3.96
EE,2012-02,4.02
EE,2012-03,4.15
EE,2012-04,4.4
EE,2012-05,3.99
EE,2012-06,4.02
EE,2012-07,4.04
EE,2012-08,4.02
EE,2012-09,4.1
EE,2012-10,4.17
EE,2012-11,4.01
EE,2012-12,5.62
EE,2013-01,5.54
EE,2013-02,5.35
EE,2013-03,5.11
EE,2013-04,5.2
EE,2013-05,5.39
EE,2013-06,5.27
EE,2013-07,5.05
EE,2013-08,5.05
EE,2013-09,5.04
EE,2013-10,4.99
EE,2013-11,4.76
EE,2013-12,5.87
EE,2014-01,5.17
EE,2014-02,5.48
EE,2014-03,5.45
EE,2014-04,5.78
EE,2014-05,5.76
EE,2014-06,4.61
EE,2014-07,4.57
EE,2014-08,4.5
EE,2014-09,4.32
EE,2014-10,4.31
EE,2014-11,4.28
EE,2014-12,7.3
EE,2015-01,4.05
EE,2015-02,4.26
EE,2015-03,4.15
EE,2015-04,5.57
EE,2015-05,5.45
EE,2015-06,5.95
EE,2015-07,5.98
EE,2015-08,6.03
EE,2015-09,5.69
EE,2015-10,5.58
EE,2015-11,5.43
EE,2015-12,7.32
EE,2016-01,6.25
EE,2016-02,6.6
EE,2016-03,6.79
EE,2016-04,6.83
EE,2016-05,6.65
EE,2016-06,6.61
EE,2016-07,6.9
EE,2016-08,6.76
EE,2016-09,7.4
EE,2016-10,7.17
EE,2016-11,7.04
EE,2016-12,7.11
EE,2017-01,7.33
EE,2017-02,7.5
EE,2017-03,7.26
EE,2017-04,7.34
EE,2017-05,7.38
EE,2017-06,7.76
EE,2017-07,8.06
EE,2017-08,8.32
EE,2017-09,8.44
EE,2017-10,8.53
EE,2017-11,8.75
EE,2017-12,10.11
EE,2018-01,9.65
EE,2018-02,9.51
EE,2018-03,9.38
EE,2018-04,9.26
EE,2018-05,9.11
EE,2018-06,9.09
EE,2018-07,9.45
EE,2018-08,9.45
EE,2018-09,9.35
EE,2018-10,9.18
EE,2018-11,9.41
EE,2018-12,9.85
EE,2019-01,9.85
EE,2019-02,9.64
EE,2019-03,9.36
EE,2019-04,9.45
EE,2019-05,9.28
EE,2019-06,9.8
EE,2019-07,10.33
EE,2019-08,10.17
EE,2019-09,10.44
EE,2019-10,10.57
EE,2019-11,10.33
EE,2019-12,10.54
EE,2020-01,10.14
EE,2020-02,9.69
EE,2020-03,10.46
EE,2020-04,10.9
EE,2020-05,11.7
EE,2020-06,13.46
EE,2020-07,14.25
EE,2020-08,14.9
EE,2020-09,15.18
EE,2020-10,15.11
EE,2020-11,15.7
EE,2020-12,16.02
EE,2021-01,16.31
EE,2021-02,16.43
EE,2021-03,16.6
EE,2021-04,17.19
EE,2021-05,17.74
EE,2021-06,17.18
EE,2021-07,17.4
EE,2021-08,17.91
EE,2021-09,17.92
EE,2021-10,19.42
EE,2021-11,18.31
EE,2021-12,18.19
EE,2022-01,17.67
EE,2022-02,18.13
EE,2022-03,18.62
EE,2022-04,17.89
EE,2022-05,17.54
EE,2022-06,17.52
EE,2022-07,17.29
EE,2022-08,16.86
EE,2022-09,16.55
EE,2022-10,16.64
EE,2022-11,15.53
EE,2022-12,16.03
EE,2023-01,16.22
EE,2023-02,15.88
EE,2023-03,16.5
EE,2023-04,16.43
EE,2023-05,16.21
EE,2023-06,16.25
EE,2023-07,16.48
EE,2023-08,16.01
EE,2023-09,16.22
EE,2023-10,15.98
EE,2023-11,15.88
EE,2023-12,16.15
EE,2024-01,16.0
EE,2024-02,16.21
EE,2024-03,16.53
EE,2024-04,17.1
EE,2024-05,17.83
EE,2024-06,16.87
EE,2024-07,16.79
EE,2024-08,16.8
EE,2024-09,16.54
TH,2000-01,47.21
TH,2000-02,45.81
TH,2000-03,46.23
TH,2000-04,45.73
TH,2000-05,44.88
TH,2000-06,44.89
TH,2000-07,44.19
TH,2000-08,45.04
TH,2000-09,44.85
TH,2000-10,43.93
TH,2000-11,44.35
TH,2000-12,44.01
TH,2001-01,44.8
TH,2001-02,44.34
TH,2001-03,42.74
TH,2001-04,42.38
TH,2001-05,42.91
TH,2001-06,42.17
TH,2001-07,42.2
TH,2001-08,43.09
TH,2001-09,43.42
TH,2001-10,42.78
TH,2001-11,42.58
TH,2001-12,41.73
TH,2002-01,41.78
TH,2002-02,41.64
TH,2002-03,42.0
TH,2002-04,41.94
TH,2002-05,42.77
TH,2002-06,44.03
TH,2002-07,45.3
TH,2002-08,46.81
TH,2002-09,46.62
TH,2002-10,46.55
TH,2002-11,47.14
TH,2002-12,48.38
TH,2003-01,49.36
TH,2003-02,49.22
TH,2003-03,49.03
TH,2003-04,50.15
TH,2003-05,51.57
TH,2003-06,52.18
TH,2003-07,51.6
TH,2003-08,52.65
TH,2003-09,56.11
TH,2003-10,55.39
TH,2003-11,56.0
TH,2003-12,57.62
TH,2004-01,57.29
TH,2004-02,58.03
TH,2004-03,58.68
TH,2004-04,57.65
TH,2004-05,57.62
TH,2004-06,59.07
TH,2004-07,58.49
TH,2004-08,57.47
TH,2004-09,58.02
TH,2004-10,59.8
TH,2004-11,62.1
TH,2004-12,64.31
TH,2005-01,63.39
TH,2005-02,64.94
TH,2005-03,64.14
TH,2005-04,65.83
TH,2005-05,65.3
TH,2005-06,69.92
TH,2005-07,69.64
TH,2005-08,70.48
TH,2005-09,72.54
TH,2005-10,72.56
TH,2005-11,72.61
TH,2005-12,73.44
TH,2006-01,75.28
TH,2006-02,76.78
TH,2006-03,76.91
TH,2006-04,78.86
TH,2006-05,81.34
TH,2006-06,82.19
TH,2006-07,81.53
TH,2006-08,81.84
TH,2006-09,84.27
TH,2006-10,83.47
TH,2006-11,85.55
TH,2006-12,88.44
TH,2007-01,91.43
TH,2007-02,93.17
TH,2007-03,99.67
TH,2007-04,95.94
TH,2007-05,95.79
TH,2007-06,103.27
TH,2007-07,108.59
TH,2007-08,98.43
TH,2007-09,106.88
TH,2007-10,106.91
TH,2007-11,112.99
TH,2007-12,121.91
TH,2008-01,122.77
TH,2008-02,119.49
TH,2008-03,126.01
TH,2008-04,127.18
TH,2008-05,125.39
TH,2008-06,119.34
TH,2008-07,120.35
TH,2008-08,114.71
TH,2008-09,115.41
TH,2008-10,115.12
TH,2008-11,118.09
TH,2008-12,124.52
TH,2009-01,121.66
TH,2009-02,123.85
TH,2009-03,127.89
TH,2009-04,128.55
TH,2009-05,133.49
TH,2009-06,133.66
TH,2009-07,135.63
TH,2009-08,139.6
TH,2009-09,144.76
TH,2009-10,148.09
TH,2009-11,154.26
TH,2009-12,152.9
TH,2010-01,156.49
TH,2010-02,155.86
TH,2010-03,158.45
TH,2010-04,161.37
TH,2010-05,157.98
TH,2010-06,161.66
TH,2010-07,165.92
TH,2010-08,168.88
TH,2010-09,178.46
TH,2010-10,188.33
TH,2010-11,182.74
TH,2010-12,187.39
TH,2011-01,191.24
TH,2011-02,195.42
TH,2011-03,198.52
TH,2011-04,204.75
TH,2011-05,198.52
TH,2011-06,201.2
TH,2011-07,205.03
TH,2011-08,207.63
TH,2011-09,198.49
TH,2011-10,200.73
TH,2011-11,194.52
TH,2011-12,193.27
TH,2012-01,194.01
TH,2012-02,194.94
TH,2012-03,193.69
TH,2012-04,193.03
TH,2012-05,188.36
TH,2012-06,191.87
TH,2012-07,193.98
TH,2012-08,198.35
TH,2012-09,203.03
TH,2012-10,200.97
TH,2012-11,201.28
TH,2012-12,201.82
TH,2013-01,201.05
TH,2013-02,200.08
TH,2013-03,198.85
TH,2013-04,198.79
TH,2013-05,194.5
TH,2013-06,192.07
TH,2013-07,192.62
TH,2013-08,188.14
TH,2013-09,192.71
TH,2013-10,191.58
TH,2013-11,188.31
TH,2013-12,187.96
TH,2014-01,187.39
TH,2014-02,188.24
TH,2014-03,187.48
TH,2014-04,188.91
TH,2014-05,186.6
TH,2014-06,187.18
TH,2014-07,188.04
TH,2014-08,187.63
TH,2014-09,181.12
TH,2014-10,180.34
TH,2014-11,178.56
TH,2014-12,176.97
TH,2015-01,176.79
TH,2015-02,178.83
TH,2015-03,178.56
TH,2015-04,182.76
TH,2015-05,181.13
TH,2015-06,182.08
TH,2015-07,178.52
TH,2015-08,175.88
TH,2015-09,175.98
TH,2015-10,178.78
TH,2015-11,175.58
TH,2015-12,174.94
TH,2016-01,179.46
TH,2016-02,191.83
TH,2016-03,199.13
TH,2016-04,202.76
TH,2016-05,199.5
TH,2016-06,203.73
TH,2016-07,204.57
TH,2016-08,206.0
TH,2016-09,205.09
TH,2016-10,199.95
TH,2016-11,192.91
TH,2016-12,188.12
TH,2017-01,199.33
TH,2017-02,204.53
TH,2017-03,202.98
TH,2017-04,206.25
TH,2017-05,206.67
TH,2017-06,208.08
TH,2017-07,212.29
TH,2017-08,219.68
TH,2017-09,222.83
TH,2017-10,223.99
TH,2017-11,228.05
TH,2017-12,225.24
TH,2018-01,242.77
TH,2018-02,242.33
TH,2018-03,245.75
TH,2018-04,243.33
TH,2018-05,242.03
TH,2018-06,236.3
TH,2018-07,233.65
TH,2018-08,232.3
TH,2018-09,232.16
TH,2018-10,231.88
TH,2018-11,228.51
TH,2018-12,227.81
TH,2019-01,235.75
TH,2019-02,238.01
TH,2019-03,239.12
TH,2019-04,244.43
TH,2019-05,244.3
TH,2019-06,243.62
TH,2019-07,246.43
TH,2019-08,247.54
TH,2019-09,249.29
TH,2019-10,250.25
TH,2019-11,251.56
TH,2019-12,253.74
TH,2020-01,254.13
TH,2020-02,256.45
TH,2020-03,256.18
TH,2020-04,267.69
TH,2020-05,270.73
TH,2020-06,275.47
TH,2020-07,281.35
TH,2020-08,289.05
TH,2020-09,286.84
TH,2020-10,284.69
TH,2020-11,288.58
TH,2020-12,294.4
TH,2021-01,294.13
TH,2021-02,284.77
TH,2021-03,283.27
TH,2021-04,286.8
TH,2021-05,287.16
TH,2021-06,284.94
TH,2021-07,286.05
TH,2021-08,295.1
TH,2021-09,284.14
TH,2021-10,285.43
TH,2021-11,298.97
TH,2021-12,290.7
TH,2022-01,293.86
TH,2022-02,290.24
TH,2022-03,287.03
TH,2022-04,273.82
TH,2022-05,272.98
TH,2022-06,256.48
TH,2022-07,259.48
TH,2022-08,254.16
TH,2022-09,236.65
TH,2022-10,236.36
TH,2022-11,248.16
TH,2022-12,248.66
TH,2023-01,263.17
TH,2023-02,254.39
TH,2023-03,258.29
TH,2023-04,257.49
TH,2023-05,257.7
TH,2023-06,253.49
TH,2023-07,258.96
TH,2023-08,251.35
TH,2023-09,248.3
TH,2023-10,253.29
TH,2023-11,253.53
TH,2023-12,258.62
TH,2024-01,264.73
TH,2024-02,258.25
TH,2024-03,264.18
TH,2024-04,263.37
TH,2024-05,265.33
TH,2024-06,261.86
TH,2024-07,271.92
TH,2024-08,282.45
TH,2024-09,288.52
CN,2000-01,417.17
CN,2000-02,416.14
CN,2000-03,419.27
CN,2000-04,420.91
CN,2000-05,417.84
CN,2000-06,430.24
CN,2000-07,435.45
CN,2000-08,438.19
CN,2000-09,442.42
CN,2000-10,447.81
CN,2000-11,452.76
CN,2000-12,475.96
CN,2001-01,469.98
CN,2001-02,451.52
CN,2001-03,450.97
CN,2001-04,465.66
CN,2001-05,465.85
CN,2001-06,479.55
CN,2001-07,482.97
CN,2001-08,487.8
CN,2001-09,486.84
CN,2001-10,499.11
CN,2001-11,505.51
CN,2001-12,516.33
CN,2002-01,547.44
CN,2002-02,555.19
CN,2002-03,568.42
CN,2002-04,573.27
CN,2002-05,565.04
CN,2002-06,563.16
CN,2002-07,569.37
CN,2002-08,576.87
CN,2002-09,583.11
CN,2002-10,587.47
CN,2002-11,593.16
CN,2002-12,617.46
CN,2003-01,632.31
CN,2003-02,630.4
CN,2003-03,638.0
CN,2003-04,660.8
CN,2003-05,649.31
CN,2003-06,655.92
CN,2003-07,665.51
CN,2003-08,685.55
CN,2003-09,700.11
CN,2003-10,717.72
CN,2003-11,724.53
CN,2003-12,749.11
CN,2004-01,774.84
CN,2004-02,768.92
CN,2004-03,780.13
CN,2004-04,813.37
CN,2004-05,792.5
CN,2004-06,831.94
CN,2004-07,841.98
CN,2004-08,850.46
CN,2004-09,865.33
CN,2004-10,886.81
CN,2004-11,924.94
CN,2004-12,950.29
CN,2005-01,971.98
CN,2005-02,986.69
CN,2005-03,1003.37
CN,2005-04,1023.45
CN,2005-05,1047.41
CN,2005-06,1118.43
CN,2005-07,1172.71
CN,2005-08,1193.16
CN,2005-09,1221.51
CN,2005-10,1242.26
CN,2005-11,1259.79
CN,2005-12,1284.68
CN,2006-01,1343.07
CN,2006-02,1343.04
CN,2006-03,1369.06
CN,2006-04,1376.76
CN,2006-05,1401.43
CN,2006-06,1449.62
CN,2006-07,1453.94
CN,2006-08,1483.45
CN,2006-09,1514.9
CN,2006-10,1547.02
CN,2006-11,1586.88
CN,2006-12,1647.32
CN,2007-01,1704.52
CN,2007-02,1751.71
CN,2007-03,1799.54
CN,2007-04,1846.87
CN,2007-05,1901.56
CN,2007-06,1945.38
CN,2007-07,2005.72
CN,2007-08,2049.16
CN,2007-09,2123.08
CN,2007-10,2160.02
CN,2007-11,2233.79
CN,2007-12,2315.68
CN,2008-01,2429.24
CN,2008-02,2503.86
CN,2008-03,2596.23
CN,2008-04,2682.52
CN,2008-05,2752.05
CN,2008-06,2831.88
CN,2008-07,2890.5
CN,2008-08,2915.35
CN,2008-09,2963.05
CN,2008-10,2989.27
CN,2008-11,2996.39
CN,2008-12,3035.25
CN,2009-01,3045.55
CN,2009-02,3064.67
CN,2009-03,3082.44
CN,2009-04,3111.17
CN,2009-05,3163.72
CN,2009-06,3159.06
CN,2009-07,3180.97
CN,2009-08,3199.81
CN,2009-09,3260.18
CN,2009-10,3295.37
CN,2009-11,3333.86
CN,2009-12,3332.86
CN,2010-01,3372.22
CN,2010-02,3395.3
CN,2010-03,3458.76
CN,2010-04,3515.2
CN,2010-05,3533.97
CN,2010-06,3582.31
CN,2010-07,3612.83
CN,2010-08,3615.52
CN,2010-09,3716.6
CN,2010-10,3802.98
CN,2010-11,3846.6
CN,2010-12,3927.04
CN,2011-01,4078.67
CN,2011-02,4048.46
CN,2011-03,4104.97
CN,2011-04,4186.81
CN,2011-05,4238.56
CN,2011-06,4302.34
CN,2011-07,4360.87
CN,2011-08,4432.93
CN,2011-09,4462.71
CN,2011-10,4494.96
